ReturnID,SalesID,ReturnDateID,ReturnReason,RefundAmount
770,353588,198,Damaged,2036.28
771,840467,2444,Others,7041.02
772,584751,494,Not Needed,3818.16
773,974878,2269,Late Delivery,4296.68
774,949240,1830,Not Needed,2874.62
775,492486,1095,Not Needed,706.05
776,32281,1503,Others,3444.98
777,296215,1251,Not Needed,3881.82
778,492121,103,Late Delivery,491.94
779,688585,145,Not Needed,4983.77
780,396777,2518,Wrong Item,8510.14
781,221900,595,Others,8320.41
782,374249,2428,Not Needed,3961.62
783,706519,1298,Late Delivery,2716.86
784,619067,2502,Wrong Item,1839.4
785,890587,1876,Wrong Item,4911.81
786,649190,151,Late Delivery,13660.11
787,366008,621,Damaged,3218.9
788,292710,186,Wrong Item,1777.05
789,408930,91,Others,2483.8
790,540749,615,Not Needed,2081.09
791,984610,646,Others,7030.94
792,295022,1839,Late Delivery,1097.15
793,687627,797,Damaged,9768.86
794,347266,900,Damaged,539.98
795,822228,458,Wrong Item,20754.78
796,304363,970,Damaged,6206.55
797,326360,354,Not Needed,2137.68
798,717512,2482,Not Needed,2747.02
799,204077,1034,Wrong Item,1207.19
800,98650,109,Damaged,3592.66
801,410960,1351,Damaged,7683.14
802,87490,285,Damaged,16781.87
803,911140,1989,Others,5141.69
804,777989,186,Not Needed,1566.16
805,796906,729,Damaged,16938.38
806,750472,2002,Wrong Item,621.54
807,620670,215,Others,1145.07
808,543939,373,Late Delivery,3460.19
809,987130,1650,Wrong Item,6938.47
810,526402,1075,Damaged,3152.27
811,816979,1954,Damaged,9200.39
812,19730,2495,Wrong Item,23453.89
813,511077,842,Wrong Item,33760.6
814,514333,287,Late Delivery,3377.3
815,12803,796,Wrong Item,14238.23
816,149527,661,Wrong Item,8767.67
817,487206,1608,Others,160.26
818,74204,1774,Others,2634.88
819,786013,946,Not Needed,6451.53
820,767267,185,Late Delivery,22737.14
821,24510,701,Late Delivery,6192.41
822,555497,36,Damaged,4182.26
823,268044,2203,Damaged,263.09
824,570526,791,Not Needed,5437.83
825,741586,1481,Late Delivery,17381.47
826,497669,1494,Wrong Item,17882.61
827,757310,2360,Late Delivery,4528.84
828,988463,1766,Wrong Item,1914.96
829,241887,760,Not Needed,1473.54
830,696994,1407,Damaged,21107.42
831,834392,1073,Others,2022.55
832,349906,1574,Others,33109.81
833,657213,2276,Others,2759.69
834,992314,58,Not Needed,7003.11
835,721257,1715,Wrong Item,6436.5
836,155076,1367,Damaged,2095.79
837,448727,78,Not Needed,778.78
838,94784,1967,Damaged,7615.84
839,611066,896,Late Delivery,3194.03
840,888923,2069,Not Needed,11185.62
841,70472,867,Others,1133.69
842,399831,609,Not Needed,6722.3
843,732598,588,Others,721.74
844,558077,900,Late Delivery,10167.83
845,659032,1951,Others,339.45
846,271183,357,Not Needed,3944.55
847,703280,2524,Others,8506.73
848,893100,255,Late Delivery,5400.92
849,969642,580,Wrong Item,3149.69
850,659639,1339,Damaged,6138.33
851,387212,675,Late Delivery,2473.04
852,522635,1596,Late Delivery,913.48
853,765835,2458,Others,9502.83
854,256090,488,Wrong Item,6015.09
855,227289,2073,Damaged,13293.42
856,671904,1568,Damaged,8916.0
857,577117,2023,Others,1733.56
858,505516,2248,Late Delivery,958.59
859,783907,866,Others,4589.64
860,60431,1813,Others,2357.87
861,846784,1917,Wrong Item,559.95
862,632788,542,Not Needed,4603.53
863,234634,1729,Others,4852.4
864,132376,1775,Damaged,6370.26
865,883179,797,Not Needed,494.49
866,983697,1824,Wrong Item,827.89
867,782215,1602,Wrong Item,592.46
868,456910,246,Not Needed,4578.73
869,229484,1465,Damaged,12470.46
870,517980,579,Not Needed,3188.04
871,314216,255,Late Delivery,1257.91
872,208006,698,Wrong Item,1595.71
873,618612,1042,Damaged,7989.62
874,568624,2124,Others,8889.31
875,52430,2435,Wrong Item,549.69
876,361571,878,Others,5937.62
877,67492,1565,Damaged,4111.96
878,898657,1022,Others,1621.42
879,821397,1683,Wrong Item,3893.78
880,524922,1412,Others,4385.46
881,771343,346,Damaged,76.79
882,249641,2493,Not Needed,336.94
883,458772,2331,Not Needed,2915.11
884,989641,2187,Late Delivery,2503.3
885,327152,2486,Damaged,8061.23
886,173120,1065,Wrong Item,344.38
887,685525,1339,Not Needed,4690.43
888,229772,151,Damaged,3951.94
889,347154,2147,Late Delivery,4397.57
890,372995,47,Wrong Item,11886.82
891,465619,1669,Damaged,845.29
892,211552,1180,Others,2356.05
893,346526,920,Damaged,12375.68
894,322512,1909,Not Needed,10367.4
895,336901,1049,Wrong Item,5491.31
896,4751,199,Not Needed,3405.69
897,666830,440,Late Delivery,20290.62
898,167273,454,Not Needed,3390.59
899,993370,470,Late Delivery,2398.36
900,295190,2545,Not Needed,3800.95
901,53012,2394,Others,3199.19
902,542048,2441,Late Delivery,280.73
903,361976,55,Wrong Item,4612.91
904,153265,2310,Late Delivery,1007.29
905,138839,310,Late Delivery,3268.17
906,610177,1118,Wrong Item,10261.08
907,641286,1376,Wrong Item,8582.79
908,776671,1692,Late Delivery,5817.99
909,67382,396,Wrong Item,4029.16
910,350289,148,Others,861.98
911,77606,1930,Damaged,2948.3
912,100098,952,Not Needed,4206.98
913,260495,1721,Not Needed,20603.48
914,689746,1712,Damaged,8864.43
915,103627,2296,Not Needed,9681.0
916,252776,1809,Wrong Item,26877.43
917,557300,1960,Not Needed,36392.26
918,803257,2115,Damaged,14342.48
919,46529,2379,Others,7854.31
920,277713,714,Late Delivery,10434.33
921,621201,931,Damaged,3483.69
922,483280,1013,Not Needed,5056.05
923,789003,53,Late Delivery,302.61
924,872708,2179,Others,9035.71
925,537841,2209,Others,4210.44
926,683195,147,Others,2701.84
927,648878,1558,Late Delivery,1641.51
928,821447,2307,Damaged,2747.24
929,871584,1096,Damaged,30127.55
930,982487,2447,Not Needed,2783.57
931,461490,2125,Not Needed,29563.89
932,33699,1846,Others,11770.2
933,418946,2097,Late Delivery,871.73
934,59990,396,Wrong Item,1119.17
935,479342,2146,Others,269.55
936,260775,2270,Wrong Item,19391.93
937,979765,166,Not Needed,4084.22
938,125106,626,Wrong Item,17709.82
939,10929,1480,Not Needed,103.07
940,853918,159,Damaged,8081.49
941,498494,1686,Late Delivery,2709.38
942,744353,793,Damaged,8442.86
943,17026,158,Others,20001.88
944,208729,1545,Damaged,4465.12
945,506519,1427,Damaged,4294.05
946,55639,348,Late Delivery,1905.84
947,463793,1667,Wrong Item,3764.66
948,133904,2019,Late Delivery,565.05
949,125037,33,Others,1095.44
950,281399,1212,Not Needed,3579.68
951,612326,931,Late Delivery,4014.97
952,530862,1623,Not Needed,3229.31
953,384795,2126,Others,14342.62
954,103710,1528,Wrong Item,3574.49
955,351283,894,Not Needed,3676.5
956,520252,1097,Others,1868.89
957,83867,2424,Damaged,4952.12
958,968868,2450,Wrong Item,4267.01
959,365667,2247,Not Needed,6612.98
960,880374,1588,Others,4848.53
961,158002,1651,Late Delivery,1812.85
962,917166,1622,Damaged,11720.8
963,140767,346,Not Needed,10526.29
964,277437,659,Damaged,580.08
965,67872,1464,Not Needed,20607.99
966,456418,1595,Late Delivery,1950.86
967,309495,979,Wrong Item,5391.07
968,908045,2134,Wrong Item,4921.35
969,371571,2468,Damaged,13588.76
970,594239,2259,Late Delivery,17964.58
971,962595,1647,Not Needed,23490.2
972,299242,1685,Late Delivery,4095.33
973,281246,1827,Wrong Item,12764.78
974,530873,235,Others,3081.98
975,582717,2117,Late Delivery,1216.84
976,999799,2342,Late Delivery,2973.0
977,448086,1107,Late Delivery,7324.59
978,447365,1527,Late Delivery,12923.89
979,158960,766,Others,2213.45
980,461813,1490,Late Delivery,5219.22
981,267571,960,Not Needed,2713.67
982,995187,1752,Late Delivery,762.11
983,988462,1103,Not Needed,2146.85
984,490645,241,Not Needed,1552.89
985,703538,1230,Others,1400.76
986,231241,674,Late Delivery,11068.42
987,434024,2222,Others,1789.02
988,455967,700,Not Needed,56.98
989,688459,1960,Wrong Item,15991.25
990,367048,2261,Others,2237.74
991,724587,2316,Not Needed,4030.27
992,678516,882,Others,4069.06
993,223751,802,Others,3038.46
994,207565,31,Late Delivery,13970.25
995,149838,1932,Not Needed,890.3
996,343357,1362,Wrong Item,8939.35
997,860810,1234,Wrong Item,16204.41
998,109095,316,Late Delivery,7531.8
999,408000,1171,Damaged,2413.46
1000,486475,2425,Wrong Item,6300.81
1001,282045,1488,Wrong Item,5586.81
1002,49105,2046,Wrong Item,6967.18
1003,241150,219,Damaged,17012.27
1004,96572,706,Not Needed,5389.74
1005,352387,45,Wrong Item,294.27
1006,180410,168,Wrong Item,16037.94
1007,255063,2074,Others,2712.83
1008,554646,2493,Damaged,17367.3
1009,746389,2389,Others,24046.04
1010,562859,1709,Late Delivery,11083.71
1011,761036,1061,Late Delivery,3141.96
1012,938020,2078,Late Delivery,10496.0
1013,732702,1162,Not Needed,15764.09
1014,44079,502,Not Needed,13011.46
1015,758663,1864,Damaged,8738.72
1016,99821,397,Not Needed,2356.05
1017,336981,2546,Late Delivery,19743.09
1018,151537,1272,Not Needed,14927.93
1019,227535,151,Damaged,775.29
1020,783695,2004,Damaged,32414.14
1021,128813,248,Wrong Item,3597.0
1022,861659,1134,Others,71.66
1023,893153,922,Damaged,597.37
1024,216996,143,Not Needed,20132.5
1025,803077,106,Wrong Item,6602.11
1026,739335,601,Not Needed,1886.89
1027,89594,1628,Others,10279.5
1028,645500,1267,Late Delivery,14231.29
1029,723918,1547,Others,8263.0
1030,581091,1049,Others,5069.27
1031,831023,18,Late Delivery,2244.03
1032,559946,1859,Others,2772.99
1033,819617,1683,Late Delivery,14049.69
1034,970001,1626,Wrong Item,1360.31
1035,79785,1265,Not Needed,3303.59
1036,128294,922,Late Delivery,348.92
1037,270821,1031,Wrong Item,4915.01
1038,620831,2453,Late Delivery,1563.73
1039,959982,759,Wrong Item,9122.33
1040,832175,1438,Others,4035.95
1041,545440,1095,Damaged,3701.76
1042,989168,880,Late Delivery,1011.96
1043,215799,1719,Late Delivery,2197.45
1044,72462,1931,Damaged,2953.83
1045,809178,1254,Damaged,9065.88
1046,639688,1823,Not Needed,2415.03
1047,841830,264,Others,4561.61
1048,400659,197,Wrong Item,1060.04
1049,836094,1417,Not Needed,17339.63
1050,477888,2461,Others,3980.88
1051,815940,1631,Not Needed,2174.75
1052,939774,1090,Wrong Item,9464.43
1053,824691,374,Others,561.28
1054,59125,1140,Wrong Item,2450.17
1055,998513,1580,Damaged,610.65
1056,238269,1859,Not Needed,668.05
1057,385014,631,Others,6997.0
1058,898485,253,Others,19908.51
1059,277237,562,Late Delivery,360.32
1060,57421,2041,Wrong Item,5015.9
1061,448694,1617,Late Delivery,11286.2
1062,495780,2456,Not Needed,3215.43
1063,825660,1177,Wrong Item,11323.33
1064,931072,1964,Damaged,2124.19
1065,375173,2156,Late Delivery,73.55
1066,40223,1531,Late Delivery,3521.98
1067,733558,1140,Wrong Item,684.71
1068,438104,87,Others,5252.89
1069,994644,2197,Late Delivery,6308.86
1070,332448,1892,Wrong Item,5889.05
1071,197470,1494,Late Delivery,79.4
1072,256403,1889,Wrong Item,5001.99
1073,796138,1068,Not Needed,4031.74
1074,228800,2456,Damaged,6217.17
1075,754296,1396,Late Delivery,5010.9
1076,638892,275,Damaged,6754.07
1077,397556,531,Wrong Item,2963.83
1078,340441,296,Wrong Item,5645.11
1079,317384,1019,Others,10277.68
1080,949569,1146,Not Needed,6584.12
1081,528061,254,Not Needed,2253.07
1082,148363,306,Wrong Item,282.95
1083,304389,368,Others,140.02
1084,585219,2054,Others,6163.82
1085,923213,1346,Others,633.44
1086,608630,2180,Damaged,299.52
1087,533662,1731,Late Delivery,2139.4
1088,514629,1312,Others,4389.78
1089,515992,842,Others,14165.63
1090,725002,853,Wrong Item,7653.52
1091,552765,1276,Late Delivery,4138.15
1092,553642,2283,Late Delivery,7233.85
1093,553605,2302,Wrong Item,13152.71
1094,301367,211,Not Needed,1016.4
1095,747669,1388,Others,2015.11
1096,996077,970,Late Delivery,6033.1
1097,380174,1058,Damaged,4019.1
1098,111874,1157,Late Delivery,13287.38
1099,477147,463,Late Delivery,1343.06
1100,606262,23,Others,4496.68
1101,192584,2195,Not Needed,1713.57
1102,476229,1622,Not Needed,14592.46
1103,941342,1712,Wrong Item,5608.24
1104,728323,1668,Not Needed,1534.37
1105,752731,970,Others,3531.14
1106,104708,638,Not Needed,11128.98
1107,973957,786,Late Delivery,26209.18
1108,454593,8,Wrong Item,10380.81
1109,385431,2000,Others,6786.01
1110,852234,2010,Damaged,2859.61
1111,269641,801,Not Needed,14246.89
1112,947123,1656,Damaged,318.79
1113,193821,174,Wrong Item,12186.24
1114,721048,1832,Damaged,9149.92
1115,482475,2069,Others,15597.6
1116,762736,1028,Not Needed,18657.05
1117,514692,1642,Others,3890.98
1118,329666,1895,Late Delivery,3882.34
1119,892075,429,Not Needed,5504.12
1120,967517,2107,Late Delivery,1113.14
1121,413542,1294,Late Delivery,10791.99
1122,205923,1937,Damaged,8084.45
1123,77072,2211,Others,3887.24
1124,822164,2238,Damaged,9351.77
1125,518220,1268,Damaged,10312.49
1126,975080,1130,Damaged,19437.05
1127,69928,187,Not Needed,11802.81
1128,387014,2411,Damaged,9682.24
1129,647617,167,Wrong Item,2167.72
1130,733214,1537,Others,858.94
1131,927576,2348,Late Delivery,1754.2
1132,775196,907,Late Delivery,8226.94
1133,414287,1182,Late Delivery,7096.5
1134,649221,1191,Not Needed,4140.25
1135,87515,2522,Others,3094.72
1136,391522,2140,Not Needed,13170.75
1137,657235,865,Late Delivery,2714.39
1138,457725,1681,Others,12164.84
1139,630208,1846,Others,8595.5
1140,772088,6,Others,12052.05
1141,442332,1869,Wrong Item,9867.22
1142,487735,2193,Wrong Item,4643.53
1143,704409,1790,Late Delivery,12843.83
1144,626835,1133,Wrong Item,25092.36
1145,276500,719,Not Needed,5183.98
1146,865815,1902,Damaged,2124.26
1147,560071,1711,Wrong Item,19548.65
1148,509116,1727,Others,2986.46
1149,853077,1999,Damaged,7258.26
1150,298659,2488,Late Delivery,197.75
1151,3107,695,Damaged,1412.71
1152,539310,298,Late Delivery,4548.27
1153,799699,2336,Late Delivery,5929.21
1154,902399,1729,Damaged,6149.2
1155,457,936,Late Delivery,1314.27
1156,686857,144,Others,16586.58
1157,722743,2010,Others,5592.94
1158,449178,282,Not Needed,699.73
1159,458770,2230,Late Delivery,8021.19
1160,508871,703,Damaged,2201.8
1161,11069,622,Damaged,1310.9
1162,344629,2322,Not Needed,32747.92
1163,94472,1452,Late Delivery,3078.67
1164,640715,2264,Others,3235.47
1165,804457,1263,Not Needed,5684.02
1166,737424,1861,Damaged,5588.2
1167,602230,229,Wrong Item,764.21
1168,92224,1944,Wrong Item,2580.34
1169,706473,2195,Wrong Item,3402.05
1170,44156,1422,Not Needed,6925.92
1171,903832,322,Damaged,3404.62
1172,18250,2224,Not Needed,4211.31
1173,962801,2463,Damaged,464.32
1174,78706,1756,Others,7396.47
1175,370607,513,Damaged,6418.01
1176,567883,2272,Late Delivery,1042.98
1177,99912,1955,Not Needed,10821.29
1178,135806,143,Others,8048.41
1179,39184,257,Wrong Item,1942.96
1180,303522,536,Damaged,2590.06
1181,674564,128,Damaged,2869.14
1182,371352,603,Others,2366.21
1183,429900,947,Others,10102.95
1184,916963,1581,Not Needed,2814.9
1185,457771,715,Wrong Item,11836.89
1186,378151,2364,Not Needed,3946.16
1187,522358,173,Not Needed,8516.54
1188,130626,760,Late Delivery,6061.91
1189,112508,2142,Others,12540.88
1190,687365,1144,Not Needed,1940.61
1191,721356,1067,Late Delivery,8550.24
1192,822285,31,Damaged,5721.53
1193,183694,761,Wrong Item,10973.31
1194,134083,851,Damaged,3101.13
1195,138295,1982,Others,2877.28
1196,884257,290,Not Needed,3028.99
1197,125278,2395,Damaged,277.47
1198,180264,1787,Late Delivery,4396.42
1199,503143,2144,Not Needed,5805.78
1200,267174,1179,Late Delivery,20108.21
1201,678218,268,Others,606.57
1202,845931,2338,Late Delivery,598.55
1203,196342,1107,Others,2165.74
1204,615792,2236,Wrong Item,1458.1
1205,526101,1341,Late Delivery,790.93
1206,585665,2532,Late Delivery,10647.1
1207,550101,2159,Late Delivery,2677.98
1208,901278,336,Others,843.48
1209,154204,6,Wrong Item,4270.34
1210,562564,2469,Not Needed,800.05
1211,997706,794,Wrong Item,2943.95
1212,913487,1528,Damaged,3581.28
1213,88086,2548,Others,18570.08
1214,333351,939,Not Needed,16335.58
1215,680836,511,Not Needed,12422.55
1216,444262,2488,Others,9513.29
1217,66045,2101,Not Needed,21393.31
1218,376064,2349,Others,3442.37
1219,525923,1675,Others,2850.21
1220,334330,2421,Late Delivery,9518.58
1221,168894,2047,Damaged,1308.42
1222,291487,51,Late Delivery,583.93
1223,161236,1689,Others,1226.67
1224,590916,694,Damaged,9028.0
1225,35976,806,Others,4444.66
1226,935823,1605,Others,218.08
1227,392543,846,Damaged,17286.48
1228,809810,1887,Damaged,4436.22
1229,169234,1484,Wrong Item,89.57
1230,380101,1522,Damaged,22284.0
1231,501722,1996,Late Delivery,1253.28
1232,785789,1205,Wrong Item,1955.45
1233,433154,1407,Not Needed,21705.93
1234,931906,942,Wrong Item,8230.88
1235,105457,337,Others,1824.22
1236,423265,1355,Late Delivery,4874.97
1237,851020,1245,Damaged,5214.78
1238,578359,2337,Others,1201.54
1239,723944,2220,Damaged,19829.2
1240,30725,2026,Not Needed,4235.27
1241,597502,2422,Others,26838.83
1242,172306,1283,Damaged,4192.38
1243,568103,943,Late Delivery,6652.97
1244,336122,532,Damaged,10662.28
1245,636302,773,Wrong Item,1403.86
1246,96425,1389,Damaged,33222.42
1247,696479,984,Late Delivery,19966.19
1248,592794,333,Not Needed,17119.01
1249,456119,898,Late Delivery,3706.2
1250,680937,1361,Wrong Item,489.81
1251,592484,2329,Others,2917.6
1252,578684,24,Others,855.42
1253,841483,1956,Late Delivery,5737.95
1254,73226,51,Damaged,6920.89
1255,658631,2362,Others,13832.18
1256,970743,96,Late Delivery,938.34
1257,86425,2455,Damaged,959.52
1258,198951,473,Others,3274.55
1259,280525,1793,Not Needed,29324.75
1260,395533,167,Others,16526.64
1261,14681,909,Late Delivery,8801.74
1262,599048,2286,Damaged,2381.71
1263,587108,1225,Wrong Item,2985.62
1264,568829,1043,Damaged,1408.52
1265,562225,1805,Others,306.95
1266,946338,1885,Wrong Item,2177.63
1267,473327,1400,Damaged,1706.75
1268,175902,793,Late Delivery,2317.56
1269,727907,1856,Not Needed,10163.31
1270,543263,1984,Damaged,871.9
1271,265478,166,Wrong Item,5929.76
1272,98961,290,Others,7726.69
1273,435994,2007,Damaged,14967.36
1274,368790,305,Late Delivery,393.92
1275,272244,1136,Wrong Item,8374.99
1276,571885,2085,Others,6089.51
1277,882412,1885,Damaged,4182.55
1278,571818,1466,Wrong Item,2783.4
1279,677100,1292,Damaged,8046.78
1280,39696,698,Late Delivery,1775.26
1281,597863,951,Not Needed,11541.82
1282,494158,1076,Late Delivery,530.99
1283,915956,2206,Not Needed,14170.53
1284,655542,2296,Damaged,10751.93
1285,279504,216,Not Needed,7959.34
1286,2473,1101,Damaged,111.25
1287,543276,1374,Not Needed,5325.07
1288,212336,2209,Wrong Item,7188.75
1289,503510,814,Wrong Item,5316.29
1290,384193,1583,Wrong Item,14362.92
1291,707598,417,Late Delivery,12967.13
1292,735432,1199,Not Needed,4960.23
1293,879584,1657,Late Delivery,3320.26
1294,288396,8,Wrong Item,4253.78
1295,335013,1010,Not Needed,2042.48
1296,177279,379,Others,458.36
1297,640999,2537,Wrong Item,7111.93
1298,628091,68,Damaged,9781.77
1299,17011,310,Not Needed,2683.91
1300,158364,1899,Not Needed,2346.04
1301,256214,2404,Damaged,326.45
1302,40480,406,Damaged,4266.12
1303,607377,1156,Others,7620.58
1304,477364,1591,Late Delivery,5014.42
1305,800303,2455,Others,1761.73
1306,162098,601,Late Delivery,4237.14
1307,257760,194,Damaged,18057.64
1308,783819,2051,Others,1849.97
1309,486871,1066,Not Needed,8930.96
1310,382462,1949,Not Needed,6780.44
1311,418325,2484,Late Delivery,1227.42
1312,772267,1717,Late Delivery,12767.85
1313,545242,1356,Wrong Item,1140.92
1314,895579,332,Others,7549.35
1315,149496,2326,Damaged,851.42
1316,5764,549,Wrong Item,2020.29
1317,960559,1351,Not Needed,16432.72
1318,276554,904,Others,4691.08
1319,281278,1346,Late Delivery,14198.89
1320,362854,1176,Others,11248.85
1321,356490,1048,Not Needed,3783.27
1322,741590,969,Not Needed,5663.92
1323,538426,214,Late Delivery,348.8
1324,376326,12,Not Needed,1539.88
1325,528503,1586,Damaged,2125.19
1326,796603,2136,Others,2537.33
1327,332935,1482,Late Delivery,3588.61
1328,904970,1526,Others,12317.07
