EmployeeID,EmployeeName,StoreID,Role,JoinDateID
2869,Employee_2869,184,Manager,1600
2870,Employee_2870,4,Sales Rep,406
2871,Employee_2871,32,Manager,559
2872,Employee_2872,148,Cashier,1909
2873,Employee_2873,20,Manager,268
2874,Employee_2874,18,Cashier,749
2875,Employee_2875,99,Sales Rep,2457
2876,Employee_2876,71,Cashier,847
2877,Employee_2877,196,Manager,160
2878,Employee_2878,20,Sales Rep,652
2879,Employee_2879,87,Cashier,1606
2880,Employee_2880,155,Cashier,459
2881,Employee_2881,14,Sales Rep,1142
2882,Employee_2882,121,Manager,1086
2883,Employee_2883,92,Manager,455
2884,Employee_2884,143,Sales Rep,2378
2885,Employee_2885,109,Sales Rep,149
2886,Employee_2886,145,Supervisor,1749
2887,Employee_2887,136,Supervisor,2023
2888,Employee_2888,161,Cashier,357
2889,Employee_2889,81,Cashier,1509
2890,Employee_2890,36,Cashier,1919
2891,Employee_2891,162,Cashier,1797
2892,Employee_2892,156,Sales Rep,2113
2893,Employee_2893,163,Sales Rep,474
2894,Employee_2894,194,Sales Rep,2456
2895,Employee_2895,122,Supervisor,1046
2896,Employee_2896,86,Supervisor,2417
2897,Employee_2897,115,Cashier,375
2898,Employee_2898,151,Manager,432
2899,Employee_2899,95,Sales Rep,570
2900,Employee_2900,13,Cashier,1700
2901,Employee_2901,163,Cashier,1629
2902,Employee_2902,77,Manager,2361
2903,Employee_2903,157,Manager,1907
2904,Employee_2904,50,Manager,1076
2905,Employee_2905,77,Manager,2094
2906,Employee_2906,5,Manager,77
2907,Employee_2907,136,Supervisor,2267
2908,Employee_2908,101,Manager,126
2909,Employee_2909,4,Sales Rep,1477
2910,Employee_2910,90,Cashier,1853
2911,Employee_2911,111,Supervisor,1116
2912,Employee_2912,132,Cashier,2050
2913,Employee_2913,94,Cashier,487
2914,Employee_2914,77,Supervisor,2468
2915,Employee_2915,73,Supervisor,1397
2916,Employee_2916,145,Supervisor,1670
2917,Employee_2917,178,Supervisor,118
2918,Employee_2918,196,Cashier,2258
2919,Employee_2919,14,Cashier,988
2920,Employee_2920,2,Manager,1147
2921,Employee_2921,94,Sales Rep,894
2922,Employee_2922,89,Cashier,965
2923,Employee_2923,99,Supervisor,1797
2924,Employee_2924,59,Cashier,1042
2925,Employee_2925,193,Cashier,435
2926,Employee_2926,33,Manager,1796
2927,Employee_2927,139,Manager,1872
2928,Employee_2928,134,Sales Rep,1996
2929,Employee_2929,191,Manager,762
2930,Employee_2930,176,Sales Rep,2495
2931,Employee_2931,176,Supervisor,232
2932,Employee_2932,200,Sales Rep,742
2933,Employee_2933,4,Cashier,1639
2934,Employee_2934,2,Sales Rep,1786
2935,Employee_2935,133,Supervisor,527
2936,Employee_2936,193,Manager,1816
2937,Employee_2937,93,Cashier,2458
2938,Employee_2938,175,Manager,731
2939,Employee_2939,89,Manager,1585
2940,Employee_2940,59,Cashier,2524
2941,Employee_2941,2,Manager,1197
2942,Employee_2942,74,Cashier,2148
2943,Employee_2943,175,Manager,124
2944,Employee_2944,100,Sales Rep,62
2945,Employee_2945,72,Manager,2116
2946,Employee_2946,134,Manager,633
2947,Employee_2947,64,Manager,2012
2948,Employee_2948,125,Cashier,1709
2949,Employee_2949,164,Manager,195
2950,Employee_2950,191,Cashier,1100
2951,Employee_2951,135,Supervisor,1561
2952,Employee_2952,90,Sales Rep,491
2953,Employee_2953,116,Sales Rep,1674
2954,Employee_2954,81,Supervisor,1438
2955,Employee_2955,168,Cashier,554
2956,Employee_2956,117,Sales Rep,1519
2957,Employee_2957,157,Supervisor,884
2958,Employee_2958,28,Manager,2321
2959,Employee_2959,56,Supervisor,2177
2960,Employee_2960,50,Sales Rep,1524
2961,Employee_2961,72,Supervisor,611
2962,Employee_2962,93,Cashier,2224
2963,Employee_2963,193,Manager,1471
2964,Employee_2964,171,Manager,482
2965,Employee_2965,46,Cashier,1639
2966,Employee_2966,49,Sales Rep,270
2967,Employee_2967,24,Sales Rep,2186
2968,Employee_2968,59,Sales Rep,1962
2969,Employee_2969,31,Manager,405
2970,Employee_2970,66,Supervisor,2346
2971,Employee_2971,71,Supervisor,1095
2972,Employee_2972,35,Manager,2529
2973,Employee_2973,77,Cashier,888
2974,Employee_2974,196,Manager,2266
2975,Employee_2975,92,Cashier,1011
2976,Employee_2976,77,Sales Rep,2057
2977,Employee_2977,30,Manager,1484
2978,Employee_2978,41,Manager,391
2979,Employee_2979,156,Manager,1189
2980,Employee_2980,23,Manager,1193
2981,Employee_2981,146,Cashier,500
2982,Employee_2982,126,Manager,2331
2983,Employee_2983,66,Manager,1861
2984,Employee_2984,55,Cashier,1940
2985,Employee_2985,112,Supervisor,641
2986,Employee_2986,162,Supervisor,578
2987,Employee_2987,9,Cashier,1188
2988,Employee_2988,135,Sales Rep,802
2989,Employee_2989,162,Sales Rep,2166
2990,Employee_2990,38,Cashier,960
2991,Employee_2991,110,Manager,789
2992,Employee_2992,134,Manager,2520
2993,Employee_2993,83,Manager,2334
2994,Employee_2994,74,Sales Rep,1267
2995,Employee_2995,129,Sales Rep,2022
2996,Employee_2996,92,Manager,1997
2997,Employee_2997,195,Supervisor,1239
2998,Employee_2998,72,Supervisor,2265
2999,Employee_2999,133,Manager,2318
3000,Employee_3000,125,Supervisor,260
