PromoID,ProductID,StoreID,StartDateID,EndDateID,DiscountPercent
917,223,197,2482,929,5.31
918,324,69,522,865,27.7
919,482,9,615,779,34.48
920,337,67,1170,1659,19.34
921,257,125,1610,2382,10.78
922,284,2,31,1315,5.86
923,440,16,2288,746,29.67
924,104,118,689,1670,22.5
925,201,70,1730,302,15.36
926,168,45,1558,2388,11.27
927,147,20,1140,978,27.81
928,480,108,2487,2186,16.69
929,242,20,1687,446,7.67
930,398,49,1517,960,38.15
931,489,36,1850,484,36.81
932,318,178,1969,929,31.34
933,33,115,502,2468,20.72
934,312,144,366,747,20.49
935,216,41,1450,1363,35.69
936,480,37,1718,787,21.97
937,377,125,1839,1244,9.89
938,219,110,1607,598,6.11
939,222,96,2244,1024,8.93
940,197,122,956,2040,10.94
941,249,148,2336,1553,8.82
942,157,35,432,2106,38.96
943,366,149,302,2257,27.81
944,128,164,2359,575,27.7
945,157,7,2387,940,18.25
946,124,14,1237,1799,9.45
947,446,123,2500,2062,37.4
948,248,186,1981,257,34.2
949,6,96,1285,1844,28.31
950,492,153,995,2031,10.51
951,358,124,1113,2056,15.57
952,291,158,1106,695,34.03
953,165,106,2326,994,29.36
954,411,114,1160,2258,13.48
955,353,102,289,446,7.23
956,267,145,1654,1564,28.52
957,232,157,1564,1164,22.75
958,392,65,924,1197,16.06
959,41,81,348,2316,13.32
960,284,42,2134,408,15.92
961,446,45,2485,872,27.67
962,207,13,226,2273,6.86
963,258,190,1016,2178,11.66
964,144,188,1520,2118,24.06
965,278,128,1891,23,31.67
966,204,55,1688,1636,36.2
967,371,85,443,839,16.62
968,214,118,1901,1090,14.95
969,71,41,1211,1550,20.13
970,392,28,2382,850,12.87
971,165,77,2120,1724,27.59
972,241,103,1060,2212,36.36
973,175,159,1941,1947,16.16
974,181,95,2009,2392,21.85
975,364,127,66,2553,34.42
976,150,132,1980,773,14.55
977,194,100,586,662,27.08
978,57,94,2213,2456,38.18
979,365,198,1845,2113,30.99
980,165,49,1045,408,7.74
981,176,32,2542,752,39.39
982,245,84,2458,1009,15.13
983,243,177,554,1036,5.17
984,431,154,2244,2507,18.92
985,352,58,858,1500,8.64
986,238,185,2073,726,23.99
987,463,53,2436,1171,26.42
988,189,68,114,2339,14.78
989,47,95,742,1041,25.89
990,419,41,2010,2522,6.68
991,430,72,1549,2491,19.0
992,103,5,1333,486,19.36
993,327,199,572,115,35.2
994,371,131,865,992,11.87
995,122,127,990,1449,32.58
996,159,55,1927,1920,7.53
997,169,196,1940,294,38.1
998,33,34,216,135,37.72
999,460,59,272,383,39.7
1000,476,138,1889,2267,7.64
1001,110,135,341,667,34.65
1002,435,129,1815,2292,24.18
1003,26,80,299,2410,34.38
1004,263,197,1405,275,13.92
1005,61,111,148,1464,35.6
1006,409,24,621,659,28.78
1007,108,65,1863,1429,37.43
1008,284,168,54,498,18.63
1009,143,123,2529,945,12.71
1010,270,25,157,1584,16.13
1011,82,117,1320,1235,7.46
1012,305,17,1089,1964,14.12
1013,186,176,2283,2193,33.43
1014,331,192,1256,2272,9.59
1015,348,104,2090,1902,25.53
1016,335,8,2268,1510,15.03
1017,403,94,2438,999,22.41
1018,156,102,147,960,10.07
1019,267,168,2459,2344,13.14
1020,330,83,802,1622,18.87
1021,99,44,1256,2035,14.54
1022,407,176,1992,790,13.85
1023,339,83,1626,1432,14.62
1024,231,38,1041,1813,17.1
1025,335,156,2241,16,20.2
1026,471,66,1958,267,15.34
1027,175,151,1271,2190,22.0
1028,83,86,882,1662,7.77
1029,144,191,2479,451,21.0
1030,276,37,815,97,13.33
1031,139,87,1479,1615,6.43
1032,239,20,2055,966,18.34
1033,81,125,200,53,5.97
1034,23,77,26,1516,23.17
1035,115,71,1039,2310,25.74
1036,460,198,843,2351,39.99
1037,497,35,1494,656,19.38
1038,176,92,1984,1437,8.96
1039,216,173,1081,1146,15.95
1040,50,98,542,1937,20.86
1041,408,15,2268,972,12.34
1042,350,104,806,2308,25.56
1043,452,185,131,1890,24.59
1044,25,81,2110,2260,13.23
1045,421,64,1542,410,37.48
1046,217,40,405,1143,8.03
1047,462,70,1463,538,17.45
1048,378,36,808,2317,36.21
1049,339,77,1342,2542,12.61
1050,362,99,265,185,33.49
1051,284,89,1096,1625,35.82
1052,404,112,1565,2073,30.33
1053,265,108,1424,1654,38.02
1054,330,193,2453,654,38.31
1055,47,122,281,210,12.11
1056,296,26,376,1837,27.89
1057,37,39,1198,326,7.5
1058,385,84,1732,1855,32.55
1059,442,122,2442,2291,19.94
1060,472,129,1960,2284,39.36
1061,148,5,725,1822,10.06
1062,131,178,467,935,28.3
1063,398,196,38,2537,21.28
1064,449,188,1959,447,21.27
1065,155,151,1011,1734,32.28
1066,12,182,2115,550,39.84
1067,296,163,2188,1434,32.66
1068,80,173,1939,1496,35.56
1069,294,156,930,2464,23.13
1070,245,77,1222,646,28.82
1071,208,102,206,1993,33.74
1072,85,56,1392,1662,25.29
1073,132,57,68,1500,12.15
1074,285,106,1975,318,36.57
1075,175,137,2350,354,27.45
1076,15,192,1777,1540,23.42
1077,405,82,2225,636,11.8
1078,277,111,1950,998,38.67
1079,439,126,1161,961,36.9
1080,453,2,1932,175,6.87
1081,90,12,1077,2504,26.75
1082,487,14,2081,509,5.72
1083,490,194,1044,10,22.38
1084,4,38,1139,2102,15.98
1085,215,168,1878,93,26.23
1086,111,90,848,182,20.15
1087,308,20,11,903,26.98
1088,277,44,819,1289,10.26
1089,336,151,1335,2305,19.19
1090,140,48,964,1634,7.08
1091,339,10,342,1346,12.61
1092,65,48,180,2071,36.12
1093,265,114,2144,1827,21.78
1094,176,11,1083,956,20.53
1095,77,96,791,1569,8.37
1096,296,50,1788,280,28.71
1097,54,5,315,333,6.14
1098,477,152,1982,2518,6.12
1099,122,54,1426,1095,32.35
1100,94,188,1253,1271,27.6
1101,280,10,1090,542,13.85
1102,74,186,1315,1513,28.52
1103,466,185,1409,1949,8.13
1104,352,107,1628,471,23.41
1105,399,141,1704,433,19.44
1106,339,123,1226,1511,16.32
1107,484,196,1286,723,6.47
1108,409,181,949,876,8.84
1109,79,178,2298,2299,32.25
1110,124,80,1776,1564,19.99
1111,322,97,1863,2,27.47
1112,442,156,610,2516,30.6
1113,157,2,2515,2319,22.7
1114,10,97,2296,32,6.57
1115,236,66,1401,855,6.19
1116,15,94,1446,1923,9.51
1117,216,171,2497,2007,25.08
1118,313,129,158,828,21.61
1119,275,88,1306,1758,21.95
1120,141,25,467,421,32.28
1121,370,123,1664,219,36.69
1122,28,96,776,210,23.04
1123,121,12,2555,1244,16.05
1124,12,111,759,1389,32.44
1125,202,100,2466,27,25.7
1126,435,20,914,161,30.31
1127,444,146,2258,946,17.92
1128,290,106,1545,1491,38.96
1129,85,122,931,996,22.81
1130,416,124,272,917,37.63
1131,329,145,1893,109,10.68
1132,460,174,2137,260,20.49
1133,143,193,1211,1445,19.91
1134,99,66,1343,140,24.54
1135,253,98,2311,850,7.55
1136,369,41,385,2397,26.03
1137,49,53,1336,172,35.22
1138,400,74,1017,2170,8.15
1139,166,117,1722,597,31.05
1140,147,127,1692,1625,18.88
1141,2,170,1845,1090,34.76
1142,277,148,1265,2379,38.12
1143,123,171,2435,2352,16.22
1144,59,9,557,1584,13.85
1145,127,9,738,1375,21.04
1146,160,82,1627,316,10.19
1147,406,143,1800,1356,24.18
1148,11,159,1948,2197,11.95
1149,69,185,706,1768,12.62
1150,5,7,1983,810,26.11
1151,382,35,458,1899,12.28
1152,20,166,1007,1512,39.99
1153,39,119,1780,2445,18.02
1154,278,81,1196,922,13.98
1155,473,171,1320,841,33.59
1156,71,109,620,267,23.33
1157,67,30,1973,918,10.37
1158,329,18,1417,1196,24.81
1159,58,39,636,1328,18.49
1160,52,74,970,2077,7.82
1161,476,19,1864,618,11.96
1162,131,150,1031,1390,33.52
1163,283,72,792,1020,12.32
1164,34,176,1496,2222,23.03
1165,223,30,1343,1224,11.27
1166,321,63,705,1923,38.06
1167,465,4,1273,232,34.08
1168,170,132,1425,262,17.63
1169,300,161,487,1724,21.08
1170,314,22,971,1870,30.13
1171,79,67,1232,1962,35.4
1172,268,117,431,2352,24.63
1173,209,73,929,128,34.71
1174,415,132,1306,2322,20.09
1175,62,58,859,488,19.67
1176,374,55,2039,897,39.21
1177,490,133,1752,2121,36.21
1178,464,190,1521,402,32.02
1179,92,42,83,797,11.08
1180,463,12,1476,2146,22.94
1181,28,29,379,1724,32.86
1182,67,145,609,2105,21.43
1183,285,116,183,1480,14.03
1184,296,124,236,1575,23.64
1185,129,187,1771,80,27.59
1186,109,171,1426,243,23.19
1187,134,174,1925,2397,37.11
1188,207,167,1042,2140,20.86
1189,376,120,1708,489,21.62
1190,16,102,126,1915,9.94
1191,344,62,367,2499,12.28
1192,99,103,1601,1550,23.93
1193,68,180,105,1209,13.59
1194,453,30,2201,93,34.07
1195,33,38,2173,740,14.91
1196,106,51,1821,413,16.4
1197,480,145,1595,1813,11.25
1198,69,154,1833,2190,17.59
1199,371,183,701,2348,22.41
1200,232,58,2167,1502,37.78
1201,402,96,1948,999,18.4
1202,488,173,1206,1608,30.44
1203,69,39,1980,857,7.68
1204,47,191,1635,34,12.31
1205,59,129,1012,2176,39.77
1206,324,21,1111,1571,32.45
1207,266,144,1038,1773,17.61
1208,302,92,2246,1244,21.22
1209,198,132,1840,916,37.93
1210,136,124,2040,1311,6.23
1211,168,20,1987,357,30.19
1212,493,42,1961,1616,20.29
1213,184,94,243,1130,20.62
1214,231,57,2553,78,23.54
1215,181,20,25,388,36.38
1216,416,71,1088,1727,36.83
1217,309,192,721,827,22.17
1218,237,63,1372,1652,8.01
1219,341,5,1888,1855,10.67
1220,224,101,2415,1815,26.57
1221,465,134,461,2291,15.18
1222,7,68,804,1175,38.2
1223,481,182,1450,2085,15.29
1224,353,105,1918,2464,20.29
1225,14,69,647,2467,8.73
1226,160,158,1975,1885,34.53
1227,301,156,398,492,34.95
1228,187,62,2314,927,36.26
1229,129,67,2082,380,22.72
1230,258,2,1960,992,37.03
1231,104,11,653,71,24.21
1232,381,134,853,803,21.04
1233,220,102,1491,2117,17.34
1234,169,104,2485,2009,8.69
1235,216,152,2042,1467,10.69
1236,60,10,1393,4,25.74
1237,79,158,1400,2396,37.02
1238,85,54,1116,1586,19.18
1239,158,62,1539,1659,38.59
1240,175,107,1515,1129,37.11
1241,76,110,1518,1543,30.34
1242,127,175,1209,2386,26.25
1243,189,3,1903,508,5.91
1244,275,136,32,480,33.19
1245,374,30,1385,1728,32.84
1246,372,25,307,1521,19.53
1247,31,8,1550,1184,37.14
1248,198,136,479,1237,29.9
1249,18,190,2099,1094,27.74
1250,366,28,1348,406,39.69
1251,403,109,1987,1096,31.31
1252,413,121,2008,30,24.89
1253,196,94,2237,1453,17.08
1254,439,184,1787,118,15.63
1255,73,194,1280,1916,23.22
1256,154,175,1797,1513,33.06
1257,214,132,2508,1869,18.42
1258,284,114,1765,727,27.69
1259,2,154,1876,1559,31.08
1260,34,135,1906,2479,12.51
1261,40,67,658,872,30.12
1262,73,172,330,100,29.81
1263,410,196,1474,2044,22.9
1264,96,40,1795,828,18.56
1265,348,57,2412,532,8.26
1266,364,155,248,1191,15.98
1267,64,185,73,1488,7.23
1268,468,1,627,1678,28.21
1269,373,112,271,1415,11.19
1270,106,90,2277,263,38.79
1271,212,170,780,1874,21.34
1272,71,183,637,1500,24.96
1273,483,17,114,2522,24.42
1274,467,27,1860,2009,37.0
1275,423,80,1594,1715,33.76
1276,304,105,2245,1381,27.86
1277,38,91,1165,134,15.48
1278,5,165,152,227,9.48
1279,473,91,2320,330,6.44
1280,38,145,1366,2080,15.9
1281,374,99,2452,1561,27.13
1282,175,102,1184,855,33.16
1283,199,165,1092,1990,14.53
1284,103,41,1412,2199,33.26
1285,107,140,958,1284,19.14
1286,425,63,933,245,33.63
1287,240,66,457,2169,17.77
1288,79,157,466,1864,39.23
1289,40,17,1579,2058,26.75
1290,369,129,1375,2279,29.55
1291,144,1,1975,1065,16.81
1292,109,149,677,2005,17.02
1293,307,110,1579,416,25.07
1294,480,173,2345,1038,28.66
1295,432,188,768,1379,21.47
1296,334,115,1003,2201,7.47
1297,247,42,1534,437,13.18
1298,416,41,682,2461,18.54
1299,312,132,1895,208,10.53
1300,50,170,1608,219,27.91
1301,248,115,1720,714,21.18
1302,15,29,111,2135,7.03
1303,430,172,133,652,37.78
1304,114,181,713,1814,39.03
1305,369,184,2422,131,11.92
1306,389,188,121,1641,9.23
1307,99,16,1584,2314,25.22
1308,456,127,2237,2400,9.19
1309,405,114,611,718,7.11
1310,405,57,2245,2522,11.52
1311,74,40,1297,2347,36.67
1312,236,52,2269,489,23.48
1313,447,157,2394,1605,5.56
1314,434,100,2309,1067,5.82
1315,395,165,953,335,22.96
1316,481,14,2337,2101,39.61
1317,383,175,481,1437,32.45
1318,469,64,1864,1334,24.55
1319,99,54,252,476,15.5
1320,153,53,47,1368,25.26
1321,392,142,1932,1505,28.31
1322,134,67,1153,2544,22.33
1323,451,120,378,485,27.87
1324,261,16,763,538,10.85
1325,355,179,886,1322,13.47
1326,253,96,311,1088,39.83
1327,352,59,1445,1191,13.82
1328,425,108,1626,2311,11.22
1329,95,19,337,1723,14.54
1330,459,161,2379,763,33.78
1331,3,115,748,1715,8.42
1332,4,120,2083,1525,34.45
1333,485,138,1996,1072,23.08
1334,52,4,51,1486,17.2
1335,480,154,1136,997,19.87
1336,101,59,622,2307,9.65
1337,151,114,914,679,22.77
1338,425,18,1079,2394,14.35
1339,219,98,322,1679,27.95
1340,11,79,2039,1885,31.62
1341,498,141,1418,2533,6.8
1342,101,140,1786,155,20.88
1343,59,154,2418,1800,35.18
1344,119,26,48,1314,25.24
1345,287,163,533,1213,14.81
1346,133,1,2153,423,16.44
1347,449,66,2084,2033,9.08
1348,465,98,2068,439,15.52
1349,354,174,1901,1520,8.93
1350,334,152,2121,2281,21.44
1351,457,174,1321,2465,20.98
1352,318,142,1516,1947,13.34
1353,347,167,2058,2476,17.81
1354,118,35,1,75,29.52
1355,119,177,620,1668,37.44
1356,205,197,1901,434,31.91
1357,359,7,871,1023,24.03
1358,299,171,1932,292,30.56
1359,148,13,2015,867,19.53
1360,18,18,2443,904,28.04
1361,328,53,1183,1788,5.31
1362,439,51,2183,956,16.53
1363,333,86,466,2130,10.79
1364,495,164,2034,1705,33.58
1365,246,95,37,1395,28.92
1366,470,13,2530,1960,24.88
1367,188,19,1035,1948,38.35
1368,64,122,793,1304,14.37
1369,174,37,1537,1620,29.06
1370,357,27,1998,1515,22.08
1371,249,148,1651,370,24.46
1372,486,22,1673,996,13.92
1373,234,183,2090,1959,37.69
1374,189,80,2436,2020,38.29
1375,118,66,211,1749,35.56
1376,388,76,2086,2437,20.19
1377,110,141,877,1729,39.53
1378,411,199,641,1441,26.68
1379,33,71,272,1767,15.88
1380,434,150,1238,2077,6.92
1381,18,162,2094,1475,21.24
1382,105,116,2435,2424,30.19
1383,350,149,2191,1635,22.77
1384,167,92,653,1549,21.33
1385,471,191,154,529,33.75
1386,479,149,1496,1906,24.34
1387,40,81,951,2478,18.86
1388,146,112,2201,232,9.19
1389,133,136,2179,1677,11.72
1390,376,137,677,231,17.84
1391,193,40,2553,1644,9.26
1392,65,64,2321,1090,8.32
1393,304,187,2439,2009,25.36
1394,259,115,1378,1359,24.97
1395,191,22,1727,2478,29.62
1396,242,83,2379,1013,6.18
1397,11,193,574,1069,10.59
1398,457,62,1937,625,30.15
1399,454,168,608,812,10.73
1400,21,16,1037,2108,35.11
1401,66,34,68,1429,11.11
1402,107,171,880,2233,18.94
1403,137,96,2350,892,9.86
1404,222,63,1272,1285,33.7
1405,233,3,711,1267,6.3
1406,349,151,689,783,23.0
1407,44,165,1838,923,8.03
1408,362,197,1293,2178,12.25
1409,483,67,1218,679,19.97
1410,112,107,1058,672,27.4
1411,433,147,1260,581,10.2
1412,380,106,1604,708,13.88
1413,265,170,2456,2116,26.55
1414,218,63,1951,927,25.76
1415,490,24,1732,2099,34.13
1416,493,96,209,199,19.58
1417,436,70,145,568,24.77
1418,156,66,1994,1511,29.62
1419,202,108,2546,260,28.8
1420,395,81,1466,1346,25.84
1421,79,93,1666,248,5.15
1422,174,75,810,2180,8.78
1423,265,49,96,1558,30.9
1424,54,107,638,2537,37.9
1425,287,81,1270,1828,28.95
1426,245,98,2422,1383,30.09
1427,340,95,1983,1315,38.37
1428,411,189,562,150,15.77
1429,73,151,661,2067,12.87
1430,436,70,1562,1701,5.32
1431,8,196,1111,635,23.72
1432,293,23,700,1472,26.92
1433,305,154,1803,1505,29.8
1434,208,139,207,1046,5.12
1435,480,39,2186,819,27.95
1436,71,170,8,1186,9.24
1437,236,70,839,2557,33.14
1438,40,30,2234,2056,27.71
1439,410,3,1535,314,23.38
1440,188,1,630,1899,26.45
1441,252,68,313,1925,28.99
1442,350,18,587,546,5.58
1443,210,16,1012,2054,24.65
1444,170,36,583,2010,17.3
1445,162,142,1512,864,18.82
1446,258,25,385,2350,25.3
1447,31,127,2430,560,7.43
1448,69,142,1192,2340,38.09
1449,105,46,889,885,31.43
1450,268,24,2391,390,7.83
1451,69,158,777,694,26.9
1452,195,68,1285,806,15.08
1453,33,33,1343,790,32.08
1454,187,12,1529,301,15.36
1455,236,65,2312,594,21.93
1456,237,32,1750,2484,23.82
1457,477,54,1135,565,25.41
1458,15,3,2028,1000,30.65
1459,436,20,2427,2101,21.38
1460,67,93,1141,1415,17.35
1461,43,4,498,2189,19.45
1462,70,86,837,1577,35.62
1463,39,58,2161,1750,14.68
1464,350,187,675,1642,25.57
1465,106,163,1572,2300,23.0
1466,260,60,705,2126,30.71
1467,79,156,2026,1027,19.59
1468,44,191,2537,2211,33.02
1469,46,59,1404,1751,36.32
1470,416,144,389,1590,38.37
1471,294,169,2029,866,15.27
1472,183,87,1105,1717,18.88
1473,457,90,426,2467,16.57
1474,276,38,1516,1781,34.71
1475,418,161,740,195,22.71
1476,151,197,197,2371,31.47
1477,173,120,1379,1534,37.78
1478,317,198,2551,1715,28.28
1479,256,69,1968,1357,37.37
1480,13,13,898,819,31.96
1481,160,96,1004,249,22.28
1482,148,120,1550,2108,26.35
1483,118,52,796,2527,31.04
1484,163,192,2371,143,9.7
1485,315,139,506,1591,37.62
1486,462,139,2411,321,17.39
1487,71,43,309,1645,22.08
1488,231,20,922,1335,8.3
1489,332,116,800,627,31.91
1490,130,134,1129,2234,18.41
1491,319,15,1850,54,30.62
1492,283,59,1469,689,7.13
1493,104,196,2023,1060,9.19
1494,169,152,1523,2391,22.39
1495,363,80,1499,1491,18.97
1496,226,67,225,83,10.61
1497,405,119,1642,385,9.05
1498,452,75,2554,1670,35.9
1499,183,59,1070,1187,34.09
1500,50,187,517,2026,29.57
1501,37,107,345,1837,5.07
1502,216,65,652,677,24.14
1503,32,137,1031,1265,13.36
1504,214,68,2516,199,19.29
1505,450,174,1725,1693,19.67
1506,307,92,567,751,36.43
1507,230,189,1517,1143,9.14
1508,212,33,327,1967,7.51
1509,464,31,561,2297,29.24
1510,311,79,1709,955,31.01
1511,7,2,1267,2146,29.15
1512,172,11,1586,2459,19.39
1513,93,170,826,1672,16.08
1514,103,40,1886,2313,21.68
1515,496,166,648,573,39.28
1516,266,115,840,2231,25.81
1517,44,121,2080,2427,10.11
1518,103,159,2362,1504,9.42
1519,383,184,1510,224,14.0
1520,144,123,1243,2435,29.94
1521,80,62,1372,1542,15.87
1522,122,123,1266,2503,35.05
1523,110,116,1319,1776,8.4
1524,404,116,1407,1569,33.36
1525,350,127,1931,1039,39.38
1526,156,153,1027,822,16.18
1527,24,23,932,146,28.45
1528,260,18,1795,1062,25.02
1529,450,104,269,1005,38.59
1530,401,27,1937,1817,20.95
1531,169,113,39,2201,10.56
1532,171,130,1738,1879,17.09
1533,487,86,1671,2150,19.48
1534,447,141,502,462,15.07
1535,235,199,1990,63,29.41
1536,490,150,1268,1368,27.2
1537,217,157,82,2001,21.11
1538,205,53,403,649,17.72
1539,102,124,476,1785,27.64
1540,387,140,199,183,34.38
1541,187,200,1432,1912,24.79
1542,317,125,167,39,5.7
1543,346,179,365,1576,14.2
1544,322,24,201,2312,9.9
1545,73,31,871,2522,32.66
1546,62,64,1789,620,13.32
1547,303,9,725,2103,22.07
1548,336,75,822,1696,26.36
1549,170,138,1787,445,34.61
1550,263,87,2269,491,8.21
1551,322,66,2342,1585,25.91
1552,489,21,262,1564,17.71
1553,251,35,2464,1723,32.24
1554,116,29,1867,2022,23.33
1555,92,112,1246,2186,6.26
1556,270,131,1517,688,9.75
1557,287,70,1752,1615,34.11
1558,309,195,1770,2231,10.45
1559,232,30,2062,1194,30.23
1560,477,88,107,742,8.3
1561,296,145,1557,1840,30.68
1562,489,7,987,1430,13.45
1563,135,77,2527,1163,38.35
1564,193,167,1092,2128,32.9
1565,422,3,607,154,37.17
1566,166,98,2230,35,37.73
1567,286,46,393,2284,11.1
1568,212,150,1586,133,28.9
1569,330,189,2393,281,34.53
1570,83,46,561,1969,15.12
1571,388,198,162,2240,10.99
1572,224,33,1328,1258,38.51
1573,493,187,2515,2533,15.93
1574,50,9,1987,812,11.13
1575,394,149,2360,1603,12.25
1576,278,199,1395,817,20.13
1577,310,111,1914,355,38.08
1578,150,120,1042,182,7.76
1579,463,112,1030,2372,29.93
1580,249,153,1900,753,25.41
1581,328,138,361,342,14.04
1582,236,54,1961,1770,19.45
1583,226,167,2144,1546,7.71
1584,304,159,2023,685,10.43
1585,211,39,1790,1818,15.72
1586,470,97,1755,157,18.18
1587,407,16,2022,344,14.28
1588,269,7,1648,128,9.64
1589,486,33,2501,52,30.12
1590,293,93,2321,1374,31.41
1591,348,19,163,2088,28.25
1592,104,99,1815,237,11.84
1593,206,181,1442,2058,29.38
1594,254,127,810,2205,26.16
1595,260,44,75,2553,23.62
1596,91,69,1998,1323,32.31
1597,83,39,2030,485,7.78
1598,220,11,1095,1914,9.14
1599,140,158,348,366,30.45
1600,391,89,1714,1293,34.0
1601,450,142,2365,1538,28.68
1602,213,71,831,1970,28.93
1603,381,188,183,923,6.86
1604,205,97,53,1478,30.61
1605,417,126,1549,2236,22.11
1606,416,162,1943,1268,14.65
1607,85,102,844,1860,18.78
1608,245,101,774,793,31.49
1609,154,113,904,550,16.13
1610,475,81,446,44,21.75
1611,217,200,706,480,14.65
1612,490,136,24,752,17.39
1613,262,38,1136,1810,8.01
1614,411,16,1885,2163,19.84
1615,155,1,2126,2494,28.66
1616,68,140,624,1697,31.48
1617,304,189,2067,176,37.83
1618,366,109,1447,588,16.43
1619,123,50,1982,209,17.24
1620,242,196,748,609,7.45
1621,319,8,2069,1585,11.92
1622,279,186,950,36,30.5
1623,494,176,91,648,6.26
1624,291,68,1600,717,36.32
1625,300,39,2192,1184,38.96
1626,487,114,777,2269,9.71
1627,468,16,700,2235,11.33
1628,322,102,763,2155,39.99
1629,229,17,1148,1702,39.6
1630,128,194,1259,100,13.49
1631,88,156,739,1064,31.12
1632,107,188,1749,2504,12.55
1633,440,138,1570,2077,5.78
1634,391,167,944,108,30.75
1635,132,61,1551,1836,33.92
1636,332,119,2513,1747,33.45
1637,485,11,1503,1186,34.46
1638,398,147,1434,2159,12.51
1639,265,197,2263,497,35.14
1640,108,24,2413,2324,10.5
1641,35,128,2133,808,29.11
1642,304,10,544,2152,37.78
1643,243,61,1048,50,19.88
1644,131,29,39,1213,39.65
1645,394,182,211,1761,10.44
1646,61,165,1065,1582,11.47
1647,412,192,1305,388,28.78
1648,439,104,1254,2499,38.62
1649,444,134,269,187,27.92
1650,2,46,1503,1016,6.05
1651,103,125,1694,1595,23.43
1652,221,29,2443,2543,38.91
1653,18,193,2373,2002,7.92
1654,256,28,1710,1322,22.39
1655,419,143,1528,573,33.55
1656,38,23,1462,915,38.74
1657,18,125,459,631,18.84
1658,139,41,29,650,23.47
1659,471,161,861,1591,8.78
1660,476,81,2108,1268,21.38
1661,184,187,2527,686,11.01
1662,90,104,1446,1254,27.57
1663,77,72,1106,4,8.96
1664,205,193,2400,85,25.06
1665,297,62,1756,34,24.17
1666,464,60,1281,484,26.45
1667,29,5,999,1302,23.17
1668,364,112,388,836,13.31
1669,318,93,2346,574,35.65
1670,430,85,800,841,11.51
1671,117,199,2441,772,28.89
1672,160,125,847,2462,39.7
1673,110,199,134,1858,33.91
1674,61,56,1804,1888,9.48
1675,257,28,2325,1083,6.39
1676,424,79,1180,2093,11.73
1677,48,52,2220,1234,15.92
1678,323,158,2493,1521,21.81
1679,153,4,1036,1673,24.67
1680,84,187,1121,1096,12.97
1681,418,129,1671,1546,16.11
1682,108,172,2264,1435,12.09
1683,392,11,171,2082,35.63
1684,12,44,1369,88,25.79
1685,93,152,795,2310,15.02
1686,228,184,1189,167,21.75
1687,7,17,1274,312,7.35
1688,2,131,2524,62,24.21
1689,269,47,2475,244,22.3
1690,1,78,1125,2129,26.05
1691,484,167,2445,1068,21.85
1692,396,195,2424,399,39.31
1693,436,104,171,322,37.46
1694,420,141,347,1215,14.77
1695,156,164,1988,978,9.24
1696,333,137,2145,1135,32.85
